"and end of the day didnt let the side down as we won the match anyway. For those who are NOT saying Broad ISNT a cheat, perhaps you can forget the Maradona hand of god thing maybe? :wink: As I said, the umps were poor at critcal times during the game, but was a great test match and STILL the best","Mon Jul 15, 2013 11:59 am",1018,101108,Other Sports,The Ashes 2013 in England
too many classy players in 1 team.thats great for Napoli!Messi to do the trek to San Paolo just like his Idol Maradona did!!,"Tue May 28, 2013 11:05 am",13,2779,World Football,Neymar signing five-year deal with Barcelona
and probably could have punished our missed chances and got an equalizer if it wasn't for the heroics of our keeper. Don't you have Paul 'Little Maradona' Pagac at your club to fill those defensive duties?,"Mon Apr 22, 2013 3:11 pm",4,2073,Amateur League,ARBEFC - SEEKING PLAYERS
"PLAYER TO EVER PLAY THE GAME I appreciate the whole ""no World Cup"" argument, but let's be honest, if that is all the ammunition to keep Pele and Maradona ahead of him then there really is no argument. He has achieved more on the club scene than they have, and at a time when the game is much faster","Sun Apr 14, 2013 3:08 pm",18,2212,World Football,Messi
I thought he retired after the match against Argentina. #overated Just like maradona #overated #drug addict To be fair though you would have to be on drugs to live in Naples #sh!thole Credit to you for being so original. I can't say ive heard that one before.,"Thu Mar 21, 2013 1:29 pm",16,1958,World Football,OWEN TO RETIRE AT END OF SEASON
To be fair though you would have to be on drugs to live in Naples #sh!thole,"Thu Mar 21, 2013 12:55 pm",16,1958,World Football,OWEN TO RETIRE AT END OF SEASON
I agree. He was hardly a drug addict at all,"Thu Mar 21, 2013 12:28 pm",16,1958,World Football,OWEN TO RETIRE AT END OF SEASON
Just like maradona#overated #drug addict,"Thu Mar 21, 2013 11:56 am",16,1958,World Football,OWEN TO RETIRE AT END OF SEASON
"Messi is better than Maradona.No world cup yet, but he is a class above all current players.","Thu Mar 14, 2013 12:24 am",23,3547,World Football,FINAL 16 CHAMPIONS LEAGUE PREDICTIONS
"an impression."" Zola says that developing players is the part of his job he most enjoys and having been guided in his youth at Napoli by Diego Maradona, you get the sense that Chelsea could not have picked a better mentor for Chalobah. Judging by the extra time the youngster spent on the field","Wed Feb 27, 2013 12:44 pm",22,3374,World Football,Lampard's Replacement?
Closer to one actually.,"Mon Feb 11, 2013 9:43 pm",200,23669,World Football,Maradona is a cheat
"I was looking for ""chinese swimmers"".","Mon Feb 11, 2013 9:10 pm",200,23669,World Football,Maradona is a cheat
"give me a little credit mate, im not buying into your troll postim pointing to the fact you brought up a 2 year old topic","Mon Feb 11, 2013 8:58 pm",200,23669,World Football,Maradona is a cheat
"could say that about so many people though. maradona was a junkie, best was a piss head, as was greaves, adams, robson, mersonWould we still be saying pele was the best player ever had best and maradona not been into their addictions?","Mon Feb 11, 2013 8:40 pm",8,1434,World Football,Gascoigne in intensive care
"Best player I have seen live, Maradona. I actually saw Gullit live as well, and to me, he was better than Gazza. John Barnes (for Liverpool not England) was also outstanding. saw gullit and barnes, gazza was better. I guess it depends on","Mon Feb 11, 2013 8:28 pm",73,14044,World Football,Gazza
What's not serious?Loving the reports basically showing that every aussie win or gold medal in now tainted. This explains why you were sporting dominant for a while there. I can only assume that you changed supplier in the last few years.,"Mon Feb 11, 2013 8:02 pm",200,23669,World Football,Maradona is a cheat
are you serious GIAE,"Mon Feb 11, 2013 7:59 pm",200,23669,World Football,Maradona is a cheat
"Who is the greatest 100m sprinter of all time? Surely it's Ben Johnson, he revolutionised the game and was so much faster than anyone else in his time. Exactly and don't forget Marion Jones, she won heaps of gold medals! She was awesome and obviously better than everyone else. Also what was the nam","Mon Feb 11, 2013 6:49 pm",200,23669,World Football,Maradona is a cheat
"saw gullit and barnes, gazza was better.","Tue Feb 05, 2013 9:43 pm",73,14044,World Football,Gazza
"Best player I have seen live, Maradona. I actually saw Gullit live as well, and to me, he was better than Gazza.John Barnes (for Liverpool not England) was also outstanding.","Tue Feb 05, 2013 9:34 pm",73,14044,World Football,Gazza
"season, it's not like Messi scored 73 goals n Ronaldo only scored 25 n won the league. He scored 60 goals It's like FIFA announcing pele n Maradona the players of the century! We all know its Maradona but peles good boy image gets him in there[/quote] There is no criteria. Captains and","Fri Jan 11, 2013 10:43 am",21,3692,World Football,Poor old Ronaldo
your opinion if we all had the same opinion the world would be a boring place pele>maradona,"Thu Jan 10, 2013 11:44 pm",21,3692,World Football,Poor old Ronaldo
Maradona> Pele hands down .,"Thu Jan 10, 2013 10:46 pm",21,3692,World Football,Poor old Ronaldo
"season, it's not like Messi scored 73 goals n Ronaldo only scored 25 n won the league. He scored 60 goals It's like FIFA announcing pele n Maradona the players of the century! We all know its Maradona but peles good boy image gets him in there","Thu Jan 10, 2013 7:10 pm",21,3692,World Football,Poor old Ronaldo
"Dear Lord, another rocket scientist joins the FN ranks","Thu Jan 10, 2013 7:28 am",12,2337,World Football,Why no media circus bandwagons here.
"Actually, I proved that DAM is ridiculously biased in favour of maradona there.","Wed Jan 09, 2013 11:41 pm",12,2337,World Football,Why no media circus bandwagons here.
So if that's your logic why do you comment on maradona?,"Wed Jan 09, 2013 11:08 pm",12,2337,World Football,Why no media circus bandwagons here.
"The rest are shite. Fortunately the ever reliable Anton Ferdinand can slot in.. oh god. If the opposition's forwards were Fat Ronaldo and Maradona, Nelsen might just keep up. :lol: In any event, he won't be there long QPR defender Ryan Nelsen has taken up a post as head coach with Toronto","Wed Jan 09, 2013 7:16 am",35,5071,World Football,EPL best back four
"! I guess, if you gain the advantage that Suarez did and celebrate, then it automatically becomes deliberate in a sense.just like Henry and Maradona, but not much he can do about it. When you saved a penalty and you know you moved before the ball was kicked, did you tell the ref? Never been","Tue Jan 08, 2013 9:47 am",87,10547,World Football,Let's forget the bias
"! I guess, if you gain the advantage that Suarez did and celebrate, then it automatically becomes deliberate in a sense.just like Henry and Maradona, but not much he can do about it. When you saved a penalty and you know you moved before the ball was kicked, did you tell the ref? :lol: Talking","Tue Jan 08, 2013 9:23 am",87,10547,World Football,Let's forget the bias
"! I guess, if you gain the advantage that Suarez did and celebrate, then it automatically becomes deliberate in a sense.just like Henry and Maradona, but not much he can do about it. When you saved a penalty and you know you moved before the ball was kicked, did you tell the ref?","Tue Jan 08, 2013 9:08 am",87,10547,World Football,Let's forget the bias
"If it was cricket then the player might have called it back.but it's just not cricket !I guess, if you gain the advantage that Suarez did and celebrate, then it automatically becomes deliberate in a sense.just like Henry and Maradona, but not much he can do about it.","Tue Jan 08, 2013 9:00 am",87,10547,World Football,Let's forget the bias
My sister in law brought me back a maradona figurine from her trip to Argentina and I told her we are on a good streak at the moment and it would bring Napoli bad luck for some reason. Since i put him in my napoliroom we have lost in europa,"Thu Dec 20, 2012 9:52 am",1337,144391,World Football,SSC Napoli
":lol: I'd currently have Messi at 6, maradona's at 3.[/quote] Out of interest, what is your top 5?[/quote] Have my top 10 and double your interest! pele YES eusebio TOP 10 maradona GOOD BUT A CHEAT cruyff LEGEND best LEGEND messi MUST BE 2ND","Thu Dec 20, 2012 12:11 am",64,9274,World Football,Messi scores 91 goals in a calendar year
"is the Second Greatest Player of all time. Diego is the greatest. disregard statistics, focus on talent. :lol: I'd currently have Messi at 6, maradona's at 3. Out of interest, what is your top 5? Have my top 10 and double your interest! pele eusebio maradona cruyff best messi gazza puskas","Wed Dec 19, 2012 1:33 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"Out of interest, what is your top 5?","Wed Dec 19, 2012 1:23 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"I'd currently have Messi at 6, maradona's at 3.","Wed Dec 19, 2012 1:14 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"players (ignoring double ups) who are eligible to be classed as the world's greatest player, which must have come from one of 8 nations. If Deigo Maradona was from San Marino, then no matter how good he was, he would not have won the World Cup. If Lionel Messi happened to be from Moldova, would","Wed Dec 12, 2012 10:22 am",64,9274,World Football,Messi scores 91 goals in a calendar year
"One, go win a World Cup on your ownTwo, play in another league n see if you can dominate thatNot saying he isn't great, but he's certainly no Maradona","Tue Dec 11, 2012 7:23 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"quality is very poor from the 60's and 70's and didnt everyone watch SBS in the 80's and marvel at the Serie A's wonder years? I dont disregard Maradona's failures as he was well known to be a druggie then and lost the plot, hence why he isnt the greatest ever either! Lastly, you now ask ""why","Tue Dec 11, 2012 4:32 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
"Why does a player need to win team trophies to justify their individual talent? The two aren't related. You may as well take into account Diego Maradona's managerial career in that case. You can't use the argument ""Oh, he has Xavi, Iniesta, Pedro, Villa, Fabregas, Busquets all supporting him""","Tue Dec 11, 2012 3:51 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
with everything here. I think he has had an advantage being with the playing group he has at the moment. You might be old enough to remember when Maradona went to Napoli and how second rate that team was and what he did with them. Same could be said for the Argentina team. That is not saying he,"Tue Dec 11, 2012 2:03 pm",64,9274,World Football,Messi scores 91 goals in a calendar year
Exactly. He looks decent on the ball but most people would look like maradona against those guys.,"Tue Nov 20, 2012 2:25 am",11,6904,Other Football Topics - Futsal + 7-a-Side + Referees + Rules of the Game,futsal talent
"a simple save if the GK was on the line, but he wasnt. Trying to claim its the best goal ever is a rubbish arguement, how can you compare that to Maradona's skinning of half the England team in Mexico, Messi's similar goal, Roberto Carlos' defiance of physics against France with that free kick","Fri Nov 16, 2012 9:21 am",45,6073,World Football,Zlatan 4-2 England
